"No.","Time","Source","Destination","Protocol","Length","Info"
"842","1.998707","host","1.16.1","USB","27","URB_INTERRUPT in"
"843","2.008560","1.16.1","host","USB","52","URB_INTERRUPT in"
"844","2.008594","host","1.16.1","USB","27","URB_INTERRUPT in"
"845","2.018554","1.16.1","host","USB","52","URB_INTERRUPT in"
"846","2.018582","host","1.16.1","USB","27","URB_INTERRUPT in"
"847","2.028564","1.16.1","host","USB","52","URB_INTERRUPT in"
"848","2.028644","host","1.16.1","USB","27","URB_INTERRUPT in"
"849","2.038561","1.16.1","host","USB","52","URB_INTERRUPT in"
"850","2.038607","host","1.16.1","USB","27","URB_INTERRUPT in"
"851","2.048793","1.16.1","host","USB","52","URB_INTERRUPT in"
"852","2.048863","host","1.16.1","USB","27","URB_INTERRUPT in"
"857","2.058568","1.16.1","host","USB","52","URB_INTERRUPT in"
"858","2.058606","host","1.16.1","USB","27","URB_INTERRUPT in"
"861","2.068551","1.16.1","host","USB","52","URB_INTERRUPT in"
"862","2.068592","host","1.16.1","USB","27","URB_INTERRUPT in"
"865","2.078551","1.16.1","host","USB","52","URB_INTERRUPT in"
"866","2.078608","host","1.16.1","USB","27","URB_INTERRUPT in"
"871","2.088554","1.16.1","host","USB","52","URB_INTERRUPT in"
"872","2.088591","host","1.16.1","USB","27","URB_INTERRUPT in"
"873","2.098558","1.16.1","host","USB","52","URB_INTERRUPT in"
"874","2.098596","host","1.16.1","USB","27","URB_INTERRUPT in"
"875","2.108652","1.16.1","host","USB","52","URB_INTERRUPT in"
"876","2.108715","host","1.16.1","USB","27","URB_INTERRUPT in"
"877","2.118563","1.16.1","host","USB","52","URB_INTERRUPT in"
"878","2.118607","host","1.16.1","USB","27","URB_INTERRUPT in"
"881","2.128551","1.16.1","host","USB","52","URB_INTERRUPT in"
"882","2.128572","host","1.16.1","USB","27","URB_INTERRUPT in"
"885","2.138562","1.16.1","host","USB","52","URB_INTERRUPT in"
"886","2.138590","host","1.16.1","USB","27","URB_INTERRUPT in"
"887","2.148560","1.16.1","host","USB","52","URB_INTERRUPT in"
"888","2.148609","host","1.16.1","USB","27","URB_INTERRUPT in"
"889","2.158653","1.16.1","host","USB","52","URB_INTERRUPT in"
"890","2.158709","host","1.16.1","USB","27","URB_INTERRUPT in"
"893","2.168550","1.16.1","host","USB","52","URB_INTERRUPT in"
"894","2.168571","host","1.16.1","USB","27","URB_INTERRUPT in"
"895","2.178559","1.16.1","host","USB","52","URB_INTERRUPT in"
"896","2.178609","host","1.16.1","USB","27","URB_INTERRUPT in"
"897","2.188647","1.16.1","host","USB","52","URB_INTERRUPT in"
"898","2.188699","host","1.16.1","USB","27","URB_INTERRUPT in"
"899","2.198565","1.16.1","host","USB","52","URB_INTERRUPT in"
"900","2.198611","host","1.16.1","USB","27","URB_INTERRUPT in"
"901","2.208557","1.16.1","host","USB","52","URB_INTERRUPT in"
"902","2.208598","host","1.16.1","USB","27","URB_INTERRUPT in"
"903","2.218653","1.16.1","host","USB","52","URB_INTERRUPT in"
"904","2.218706","host","1.16.1","USB","27","URB_INTERRUPT in"
"907","2.228550","1.16.1","host","USB","52","URB_INTERRUPT in"
"908","2.228579","host","1.16.1","USB","27","URB_INTERRUPT in"
"913","2.238558","1.16.1","host","USB","52","URB_INTERRUPT in"
"914","2.238578","host","1.16.1","USB","27","URB_INTERRUPT in"
"917","2.248550","1.16.1","host","USB","52","URB_INTERRUPT in"
"918","2.248568","host","1.16.1","USB","27","URB_INTERRUPT in"
"921","2.258556","1.16.1","host","USB","52","URB_INTERRUPT in"
"922","2.258604","host","1.16.1","USB","27","URB_INTERRUPT in"
"927","2.268558","1.16.1","host","USB","52","URB_INTERRUPT in"
"928","2.268607","host","1.16.1","USB","27","URB_INTERRUPT in"
"931","2.278557","1.16.1","host","USB","52","URB_INTERRUPT in"
"932","2.278596","host","1.16.1","USB","27","URB_INTERRUPT in"
"935","2.288558","1.16.1","host","USB","52","URB_INTERRUPT in"
"936","2.288599","host","1.16.1","USB","27","URB_INTERRUPT in"
"941","2.298553","1.16.1","host","USB","52","URB_INTERRUPT in"
"942","2.298588","host","1.16.1","USB","27","URB_INTERRUPT in"
"945","2.308551","1.16.1","host","USB","52","URB_INTERRUPT in"
"946","2.308582","host","1.16.1","USB","27","URB_INTERRUPT in"
"949","2.318561","1.16.1","host","USB","52","URB_INTERRUPT in"
"950","2.318615","host","1.16.1","USB","27","URB_INTERRUPT in"
"955","2.328550","1.16.1","host","USB","52","URB_INTERRUPT in"
"956","2.328576","host","1.16.1","USB","27","URB_INTERRUPT in"
"957","2.338648","1.16.1","host","USB","52","URB_INTERRUPT in"
"958","2.338709","host","1.16.1","USB","27","URB_INTERRUPT in"
"961","2.348557","1.16.1","host","USB","52","URB_INTERRUPT in"
"962","2.348598","host","1.16.1","USB","27","URB_INTERRUPT in"
"963","2.358560","1.16.1","host","USB","52","URB_INTERRUPT in"
"964","2.358602","host","1.16.1","USB","27","URB_INTERRUPT in"
"967","2.368558","1.16.1","host","USB","52","URB_INTERRUPT in"
"968","2.368595","host","1.16.1","USB","27","URB_INTERRUPT in"
"969","2.378560","1.16.1","host","USB","52","URB_INTERRUPT in"
"970","2.378615","host","1.16.1","USB","27","URB_INTERRUPT in"
"971","2.388558","1.16.1","host","USB","52","URB_INTERRUPT in"
"972","2.388607","host","1.16.1","USB","27","URB_INTERRUPT in"
"973","2.398558","1.16.1","host","USB","52","URB_INTERRUPT in"
"974","2.398606","host","1.16.1","USB","27","URB_INTERRUPT in"
"975","2.408559","1.16.1","host","USB","52","URB_INTERRUPT in"
"976","2.408604","host","1.16.1","USB","27","URB_INTERRUPT in"
"977","2.418558","1.16.1","host","USB","52","URB_INTERRUPT in"
"978","2.418595","host","1.16.1","USB","27","URB_INTERRUPT in"
"979","2.428557","1.16.1","host","USB","52","URB_INTERRUPT in"
"980","2.428590","host","1.16.1","USB","27","URB_INTERRUPT in"
"981","2.438561","1.16.1","host","USB","52","URB_INTERRUPT in"
"982","2.438603","host","1.16.1","USB","27","URB_INTERRUPT in"
"983","2.448558","1.16.1","host","USB","52","URB_INTERRUPT in"
"984","2.448597","host","1.16.1","USB","27","URB_INTERRUPT in"
"985","2.458562","1.16.1","host","USB","52","URB_INTERRUPT in"
"986","2.458607","host","1.16.1","USB","27","URB_INTERRUPT in"
"987","2.468559","1.16.1","host","USB","52","URB_INTERRUPT in"
"988","2.468581","host","1.16.1","USB","27","URB_INTERRUPT in"
"989","2.478643","1.16.1","host","USB","52","URB_INTERRUPT in"
"990","2.478680","host","1.16.1","USB","27","URB_INTERRUPT in"
"991","2.488565","1.16.1","host","USB","52","URB_INTERRUPT in"
"992","2.488611","host","1.16.1","USB","27","URB_INTERRUPT in"
"993","2.498632","1.16.1","host","USB","52","URB_INTERRUPT in"
"994","2.498678","host","1.16.1","USB","27","URB_INTERRUPT in"
"995","2.508653","1.16.1","host","USB","52","URB_INTERRUPT in"
"996","2.508703","host","1.16.1","USB","27","URB_INTERRUPT in"
"997","2.518566","1.16.1","host","USB","52","URB_INTERRUPT in"
"998","2.518612","host","1.16.1","USB","27","URB_INTERRUPT in"
"999","2.528653","1.16.1","host","USB","52","URB_INTERRUPT in"
"1000","2.528706","host","1.16.1","USB","27","URB_INTERRUPT in"
"1001","2.538562","1.16.1","host","USB","52","URB_INTERRUPT in"
"1002","2.538602","host","1.16.1","USB","27","URB_INTERRUPT in"
"1003","2.538676","host","1.16.2","USB","41","URB_INTERRUPT out"
"1004","2.539559","1.16.2","host","USB","27","URB_INTERRUPT out"
"1005","2.540556","1.16.1","host","USB","41","URB_INTERRUPT in"
"1006","2.540598","host","1.16.1","USB","27","URB_INTERRUPT in"
"1007","2.548557","1.16.1","host","USB","52","URB_INTERRUPT in"
"1008","2.548600","host","1.16.1","USB","27","URB_INTERRUPT in"
"1009","2.558664","1.16.1","host","USB","52","URB_INTERRUPT in"
"1010","2.558709","host","1.16.1","USB","27","URB_INTERRUPT in"
"1011","2.568565","1.16.1","host","USB","52","URB_INTERRUPT in"
"1012","2.568617","host","1.16.1","USB","27","URB_INTERRUPT in"
"1013","2.578561","1.16.1","host","USB","52","URB_INTERRUPT in"
"1014","2.578600","host","1.16.1","USB","27","URB_INTERRUPT in"
"1015","2.588549","1.16.1","host","USB","52","URB_INTERRUPT in"
"1016","2.588570","host","1.16.1","USB","27","URB_INTERRUPT in"
"1017","2.598557","1.16.1","host","USB","52","URB_INTERRUPT in"
"1018","2.598597","host","1.16.1","USB","27","URB_INTERRUPT in"
"1019","2.608559","1.16.1","host","USB","52","URB_INTERRUPT in"
"1020","2.608600","host","1.16.1","USB","27","URB_INTERRUPT in"
"1021","2.618671","1.16.1","host","USB","52","URB_INTERRUPT in"
"1022","2.618735","host","1.16.1","USB","27","URB_INTERRUPT in"
"1023","2.628669","1.16.1","host","USB","52","URB_INTERRUPT in"
"1024","2.628733","host","1.16.1","USB","27","URB_INTERRUPT in"
"1025","2.638646","1.16.1","host","USB","52","URB_INTERRUPT in"
"1026","2.638695","host","1.16.1","USB","27","URB_INTERRUPT in"
"1027","2.648628","1.16.1","host","USB","52","URB_INTERRUPT in"
"1028","2.648693","host","1.16.1","USB","27","URB_INTERRUPT in"
"1029","2.658562","1.16.1","host","USB","52","URB_INTERRUPT in"
"1030","2.658610","host","1.16.1","USB","27","URB_INTERRUPT in"
"1031","2.668690","1.16.1","host","USB","52","URB_INTERRUPT in"
"1032","2.668718","host","1.16.1","USB","27","URB_INTERRUPT in"
"1033","2.678567","1.16.1","host","USB","52","URB_INTERRUPT in"
"1034","2.678619","host","1.16.1","USB","27","URB_INTERRUPT in"
"1035","2.688551","1.16.1","host","USB","52","URB_INTERRUPT in"
"1036","2.688573","host","1.16.1","USB","27","URB_INTERRUPT in"
"1037","2.698619","1.16.1","host","USB","52","URB_INTERRUPT in"
"1038","2.698671","host","1.16.1","USB","27","URB_INTERRUPT in"
"1039","2.708651","1.16.1","host","USB","52","URB_INTERRUPT in"
"1040","2.708710","host","1.16.1","USB","27","URB_INTERRUPT in"
"1041","2.718568","1.16.1","host","USB","52","URB_INTERRUPT in"
"1042","2.718617","host","1.16.1","USB","27","URB_INTERRUPT in"
"1043","2.728722","1.16.1","host","USB","52","URB_INTERRUPT in"
"1044","2.728778","host","1.16.1","USB","27","URB_INTERRUPT in"
"1047","2.738657","1.16.1","host","USB","52","URB_INTERRUPT in"
"1048","2.738706","host","1.16.1","USB","27","URB_INTERRUPT in"
"1049","2.748568","1.16.1","host","USB","52","URB_INTERRUPT in"
"1050","2.748631","host","1.16.1","USB","27","URB_INTERRUPT in"
"1051","2.758641","1.16.1","host","USB","52","URB_INTERRUPT in"
"1052","2.758688","host","1.16.1","USB","27","URB_INTERRUPT in"
"1053","2.768561","1.16.1","host","USB","52","URB_INTERRUPT in"
"1054","2.768614","host","1.16.1","USB","27","URB_INTERRUPT in"
"1055","2.778562","1.16.1","host","USB","52","URB_INTERRUPT in"
"1056","2.778607","host","1.16.1","USB","27","URB_INTERRUPT in"
"1059","2.788551","1.16.1","host","USB","52","URB_INTERRUPT in"
"1060","2.788574","host","1.16.1","USB","27","URB_INTERRUPT in"
"1063","2.798559","1.16.1","host","USB","52","URB_INTERRUPT in"
"1064","2.798601","host","1.16.1","USB","27","URB_INTERRUPT in"
"1069","2.808549","1.16.1","host","USB","52","URB_INTERRUPT in"
"1070","2.808583","host","1.16.1","USB","27","URB_INTERRUPT in"
"1073","2.818558","1.16.1","host","USB","52","URB_INTERRUPT in"
"1074","2.818607","host","1.16.1","USB","27","URB_INTERRUPT in"
"1077","2.828557","1.16.1","host","USB","52","URB_INTERRUPT in"
"1078","2.828596","host","1.16.1","USB","27","URB_INTERRUPT in"
"1083","2.838554","1.16.1","host","USB","52","URB_INTERRUPT in"
"1084","2.838586","host","1.16.1","USB","27","URB_INTERRUPT in"
"1087","2.848557","1.16.1","host","USB","52","URB_INTERRUPT in"
"1088","2.848608","host","1.16.1","USB","27","URB_INTERRUPT in"
"1091","2.858550","1.16.1","host","USB","52","URB_INTERRUPT in"
"1092","2.858569","host","1.16.1","USB","27","URB_INTERRUPT in"
"1097","2.868557","1.16.1","host","USB","52","URB_INTERRUPT in"
"1098","2.868576","host","1.16.1","USB","27","URB_INTERRUPT in"
"1101","2.878556","1.16.1","host","USB","52","URB_INTERRUPT in"
"1102","2.878604","host","1.16.1","USB","27","URB_INTERRUPT in"
"1105","2.888556","1.16.1","host","USB","52","URB_INTERRUPT in"
"1106","2.888595","host","1.16.1","USB","27","URB_INTERRUPT in"
"1109","2.898550","1.16.1","host","USB","52","URB_INTERRUPT in"
"1110","2.898572","host","1.16.1","USB","27","URB_INTERRUPT in"
"1111","2.908558","1.16.1","host","USB","52","URB_INTERRUPT in"
"1112","2.908605","host","1.16.1","USB","27","URB_INTERRUPT in"
"1113","2.918558","1.16.1","host","USB","52","URB_INTERRUPT in"
"1114","2.918593","host","1.16.1","USB","27","URB_INTERRUPT in"
"1117","2.928557","1.16.1","host","USB","52","URB_INTERRUPT in"
"1118","2.928603","host","1.16.1","USB","27","URB_INTERRUPT in"
"1121","2.938558","1.16.1","host","USB","52","URB_INTERRUPT in"
"1122","2.938628","host","1.16.1","USB","27","URB_INTERRUPT in"
"1125","2.948559","1.16.1","host","USB","52","URB_INTERRUPT in"
"1126","2.948610","host","1.16.1","USB","27","URB_INTERRUPT in"
"1131","2.958558","1.16.1","host","USB","52","URB_INTERRUPT in"
"1132","2.958594","host","1.16.1","USB","27","URB_INTERRUPT in"
"1135","2.968559","1.16.1","host","USB","52","URB_INTERRUPT in"
"1136","2.968597","host","1.16.1","USB","27","URB_INTERRUPT in"
"1140","2.978553","1.16.1","host","USB","52","URB_INTERRUPT in"
"1141","2.978589","host","1.16.1","USB","27","URB_INTERRUPT in"
"1147","2.988550","1.16.1","host","USB","52","URB_INTERRUPT in"
"1148","2.988579","host","1.16.1","USB","27","URB_INTERRUPT in"
"1151","2.998550","1.16.1","host","USB","52","URB_INTERRUPT in"
"1152","2.998585","host","1.16.1","USB","27","URB_INTERRUPT in"
"1153","3.008559","1.16.1","host","USB","52","URB_INTERRUPT in"
"1154","3.008576","host","1.16.1","USB","27","URB_INTERRUPT in"
"1159","3.018551","1.16.1","host","USB","52","URB_INTERRUPT in"
"1160","3.018572","host","1.16.1","USB","27","URB_INTERRUPT in"
"1163","3.028552","1.16.1","host","USB","52","URB_INTERRUPT in"
"1164","3.028586","host","1.16.1","USB","27","URB_INTERRUPT in"
"1167","3.038550","1.16.1","host","USB","52","URB_INTERRUPT in"
"1168","3.038573","host","1.16.1","USB","27","URB_INTERRUPT in"
"1173","3.048558","1.16.1","host","USB","52","URB_INTERRUPT in"
"1174","3.048576","host","1.16.1","USB","27","URB_INTERRUPT in"
"1177","3.058560","1.16.1","host","USB","52","URB_INTERRUPT in"
"1178","3.058607","host","1.16.1","USB","27","URB_INTERRUPT in"
"1181","3.068558","1.16.1","host","USB","52","URB_INTERRUPT in"
"1182","3.068597","host","1.16.1","USB","27","URB_INTERRUPT in"
"1187","3.078557","1.16.1","host","USB","52","URB_INTERRUPT in"
"1188","3.078602","host","1.16.1","USB","27","URB_INTERRUPT in"
"1191","3.088555","1.16.1","host","USB","52","URB_INTERRUPT in"
"1192","3.088604","host","1.16.1","USB","27","URB_INTERRUPT in"
"1195","3.098559","1.16.1","host","USB","52","URB_INTERRUPT in"
"1196","3.098607","host","1.16.1","USB","27","URB_INTERRUPT in"
"1203","3.108556","1.16.1","host","USB","52","URB_INTERRUPT in"
"1204","3.108598","host","1.16.1","USB","27","URB_INTERRUPT in"
"1207","3.118552","1.16.1","host","USB","52","URB_INTERRUPT in"
"1208","3.118576","host","1.16.1","USB","27","URB_INTERRUPT in"
"1209","3.128657","1.16.1","host","USB","52","URB_INTERRUPT in"
"1210","3.128679","host","1.16.1","USB","27","URB_INTERRUPT in"
"1215","3.138550","1.16.1","host","USB","52","URB_INTERRUPT in"
"1216","3.138569","host","1.16.1","USB","27","URB_INTERRUPT in"
"1219","3.148549","1.16.1","host","USB","52","URB_INTERRUPT in"
"1220","3.148571","host","1.16.1","USB","27","URB_INTERRUPT in"
"1223","3.158550","1.16.1","host","USB","52","URB_INTERRUPT in"
"1224","3.158572","host","1.16.1","USB","27","URB_INTERRUPT in"
"1229","3.168549","1.16.1","host","USB","52","URB_INTERRUPT in"
"1230","3.168583","host","1.16.1","USB","27","URB_INTERRUPT in"
"1233","3.178550","1.16.1","host","USB","52","URB_INTERRUPT in"
"1234","3.178569","host","1.16.1","USB","27","URB_INTERRUPT in"
"1237","3.188551","1.16.1","host","USB","52","URB_INTERRUPT in"
"1238","3.188571","host","1.16.1","USB","27","URB_INTERRUPT in"
"1243","3.198562","1.16.1","host","USB","52","URB_INTERRUPT in"
"1244","3.198601","host","1.16.1","USB","27","URB_INTERRUPT in"
"1245","3.208687","1.16.1","host","USB","52","URB_INTERRUPT in"
"1246","3.208709","host","1.16.1","USB","27","URB_INTERRUPT in"
"1249","3.218558","1.16.1","host","USB","52","URB_INTERRUPT in"
"1250","3.218607","host","1.16.1","USB","27","URB_INTERRUPT in"
"1253","3.228558","1.16.1","host","USB","52","URB_INTERRUPT in"
"1254","3.228603","host","1.16.1","USB","27","URB_INTERRUPT in"
"1255","3.238561","1.16.1","host","USB","52","URB_INTERRUPT in"
"1256","3.238605","host","1.16.1","USB","27","URB_INTERRUPT in"
"1257","3.248558","1.16.1","host","USB","52","URB_INTERRUPT in"
"1258","3.248612","host","1.16.1","USB","27","URB_INTERRUPT in"
"1261","3.258573","1.16.1","host","USB","52","URB_INTERRUPT in"
"1262","3.258621","host","1.16.1","USB","27","URB_INTERRUPT in"
"1263","3.268668","1.16.1","host","USB","52","URB_INTERRUPT in"
"1264","3.268721","host","1.16.1","USB","27","URB_INTERRUPT in"
"1265","3.278564","1.16.1","host","USB","52","URB_INTERRUPT in"
"1266","3.278611","host","1.16.1","USB","27","URB_INTERRUPT in"
"1267","3.288698","1.16.1","host","USB","52","URB_INTERRUPT in"
"1268","3.288749","host","1.16.1","USB","27","URB_INTERRUPT in"
"1269","3.298647","1.16.1","host","USB","52","URB_INTERRUPT in"
"1270","3.298697","host","1.16.1","USB","27","URB_INTERRUPT in"
"1271","3.308572","1.16.1","host","USB","52","URB_INTERRUPT in"
"1272","3.308623","host","1.16.1","USB","27","URB_INTERRUPT in"
"1273","3.318641","1.16.1","host","USB","52","URB_INTERRUPT in"
"1274","3.318694","host","1.16.1","USB","27","URB_INTERRUPT in"
"1275","3.328559","1.16.1","host","USB","52","URB_INTERRUPT in"
"1276","3.328581","host","1.16.1","USB","27","URB_INTERRUPT in"
"1277","3.338564","1.16.1","host","USB","52","URB_INTERRUPT in"
"1278","3.338618","host","1.16.1","USB","27","URB_INTERRUPT in"
"1279","3.348636","1.16.1","host","USB","52","URB_INTERRUPT in"
"1280","3.348658","host","1.16.1","USB","27","URB_INTERRUPT in"
"1281","3.358564","1.16.1","host","USB","52","URB_INTERRUPT in"
"1282","3.358607","host","1.16.1","USB","27","URB_INTERRUPT in"
"1283","3.368560","1.16.1","host","USB","52","URB_INTERRUPT in"
"1284","3.368599","host","1.16.1","USB","27","URB_INTERRUPT in"
"1285","3.378558","1.16.1","host","USB","52","URB_INTERRUPT in"
"1286","3.378572","host","1.16.1","USB","27","URB_INTERRUPT in"
"1287","3.388560","1.16.1","host","USB","52","URB_INTERRUPT in"
"1288","3.388603","host","1.16.1","USB","27","URB_INTERRUPT in"
"1289","3.398558","1.16.1","host","USB","52","URB_INTERRUPT in"
"1290","3.398596","host","1.16.1","USB","27","URB_INTERRUPT in"
"1291","3.408635","1.16.1","host","USB","52","URB_INTERRUPT in"
"1292","3.408682","host","1.16.1","USB","27","URB_INTERRUPT in"
"1293","3.418563","1.16.1","host","USB","52","URB_INTERRUPT in"
"1294","3.418608","host","1.16.1","USB","27","URB_INTERRUPT in"
"1295","3.428661","1.16.1","host","USB","52","URB_INTERRUPT in"
"1296","3.428713","host","1.16.1","USB","27","URB_INTERRUPT in"
"1297","3.438645","1.16.1","host","USB","52","URB_INTERRUPT in"
"1298","3.438692","host","1.16.1","USB","27","URB_INTERRUPT in"
"1299","3.448567","1.16.1","host","USB","52","URB_INTERRUPT in"
"1300","3.448616","host","1.16.1","USB","27","URB_INTERRUPT in"
"1301","3.458644","1.16.1","host","USB","52","URB_INTERRUPT in"
"1302","3.458701","host","1.16.1","USB","27","URB_INTERRUPT in"
"1303","3.468651","1.16.1","host","USB","52","URB_INTERRUPT in"
"1304","3.468709","host","1.16.1","USB","27","URB_INTERRUPT in"
"1307","3.478555","1.16.1","host","USB","52","URB_INTERRUPT in"
"1308","3.478608","host","1.16.1","USB","27","URB_INTERRUPT in"
"1309","3.488640","1.16.1","host","USB","52","URB_INTERRUPT in"
"1310","3.488703","host","1.16.1","USB","27","URB_INTERRUPT in"
"1311","3.498639","1.16.1","host","USB","52","URB_INTERRUPT in"
